,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
13,454.5458144414305,451.10393330315236,452.07086334066315,451.69035954376426,449.02881098768586,449.86500568707964,447.74592871870556,446.7978236144646,445.6926571878368,445.7353357775753,445.2177451769705,447.15527351966995,444.3919473242404,442.9845255937966,443.91127847886105,443.6805436062365,442.36389921300287,443.47303981831817,442.24512378061405,443.8409616530342,444.4405295195814,443.1025837985881,442.45599128637434,441.2156815745703,443.2624428727846,445.84982334105945,450.9537928496351,456.626961865725,461.8777203985288,470.94531096531216,481.6867839220681,494.1097795060097,504.5603223832297,515.3818489883226,529.4539734139715,542.3587399777973,543.6607961962457,557.018235502679,567.1924610028784,569.9797353747758,571.9856461161914,577.4991436819021,575.8190921998677,577.6679773782922,594.0909562051746,597.5566256458749,596.8625046375867,606.1489925213984,617.21931724465,619.4736196093014,619.966159531663,619.9270013951569,619.9588232722937,618.8512934137716,622.9636582974964,613.5861178554666,610.3300994781562,611.5023282696683,605.7060908415624,607.0158240730766,594.6785444665238,587.4842701702934,572.957729373425,575.6718454163125,563.716128025432,551.2206943237742,548.9941553573112,546.2133527844691,536.9796792049351,530.3542498897207,521.1090501271163,518.5640948088255,506.80962078557724,510.87819790033086,498.4430176991422,495.3457694634248,489.54105228753747,485.76594206056785,475.19102870429305,477.31200367700757,474.95718059780967,478.1957432391496,478.85662015523394,480.659358649935,478.55013160783784,473.6730245294179,473.90038845266247,471.9797259971184,468.9179826963232,467.31433289184656,465.5854375655236,464.952918580696,457.9953670036631,458.9614823925498,455.84218021000646,454.20177115077627
14,467.6364948174268,461.0038386116698,462.41430575193743,462.61253899997075,457.21722143821177,457.0086075282329,458.2793706231814,455.0294679068465,457.7613850986557,454.80331431188256,455.27849123164015,455.22190517503515,454.20838911832755,455.32746493191416,454.7003103046026,455.29035320830246,453.91273178580104,452.95997022690005,452.2374135212783,452.0820335595355,449.6615361947384,450.09815977472465,451.4979154643475,451.9080675060186,450.46147618523463,452.4041435692605,458.7165346056536,464.8311626325421,467.58984667848034,476.82079592905643,486.54397877072347,499.44053362752396,510.0009533727431,525.4981714265843,538.6703742202603,552.0022883625585,556.4117635824803,568.7162948738172,575.444976653538,583.2915161644562,586.6783820487275,592.5087102469006,584.9163218504417,582.5854739718919,590.6379120436009,604.6714775780891,620.024711095339,615.6966444193182,625.6901657465497,632.0081652828095,637.1364747736447,631.317272690253,635.9073853941892,643.289079442624,633.077290651461,635.4203984450423,631.6955361896901,633.1626108766656,628.7526558056991,621.7584429722166,622.5788328110219,618.9445588546291,602.719507353207,601.5673454948527,587.5873366308174,582.1272336433224,574.9572754352147,566.6675413744468,553.9373590258203,548.7136937356072,544.3845811257871,533.2089231195167,524.2875405382505,525.6431333993219,518.2557222584152,512.6623272610465,506.30261547517557,502.78544124934695,499.6639545596377,494.71433606879367,492.26127264120674,492.0505590739054,490.99948879520235,492.1576049919072,485.14987677629756,482.62661143918916,482.55328430429944,477.892206812992,480.35256243050344,475.7213430781412,473.22562628938346,472.07691443567774,468.2114088046557,472.0910496645986,469.7536132089072,466.80202631951676
15,453.3761727740937,453.24651389563235,451.6218025830741,451.3631460750628,450.12222084928135,447.81766781920646,447.34589258638937,451.1752552525447,446.10238508758175,445.01934712372156,444.32090733943966,443.2665093819212,444.57309651629555,445.37889661713166,442.71804755018786,445.85128985291266,443.7150395289611,445.0107027855601,440.37457046674416,444.2775777074173,442.50442721814113,441.77849840355026,438.5826497292855,438.1696042879035,439.8775811979971,439.12834220907894,439.0585608127803,439.30888318130036,445.62868298963343,451.9374768455913,457.607149909258,461.4425777536853,468.3452380040818,487.4250083496762,499.288379224011,504.1658282735833,518.7083657103404,536.5858876601015,545.1257563976711,545.2203672897676,553.9512469400806,556.2226542325142,558.5882714342848,567.1273949948878,564.815233542733,584.0141953515255,582.9971760666339,586.2860635410501,586.9659352371971,600.527252980228,619.4878658812962,610.4958673628552,620.6679646000615,620.341124896101,618.9432102093008,632.8652105423364,610.5574360266054,608.4248705572282,611.9269547306749,591.549971642662,594.7380448789752,587.538855737769,575.1316025208366,578.9697777604791,573.2703563506462,570.6678507162391,541.6904865425831,547.5065094972019,537.4871787563847,529.968775283239,520.000744309322,510.3082942037441,517.794602569067,508.1159958954194,500.4573589670097,496.3170048010037,494.38579808858753,489.84019094947956,484.7277418578791,476.65843098146723,469.04203556160155,476.9138850352266,472.59974379639766,470.9147456007366,469.4043449054874,464.9637493554398,471.3689896253686,465.8109151934485,466.2464424075981,461.4890153436305,463.6301381262753,457.4352876458438,458.42588441878735,460.090357877803,460.85265184811465,453.2989120431775
16,453.04570294012757,456.34340896012276,452.7150526256708,448.57525555387275,448.5806440171079,448.12890037753755,447.9893472896343,446.17455222863293,445.22790523204446,445.69074994577255,445.9218827938561,444.6432048419752,444.35558144389444,444.3160756827,446.29279337763984,443.2908649335611,443.244217157159,441.75274268148985,442.5045144993816,440.34464367479137,441.05959209622307,440.8212692605247,440.9300334610586,440.843316304497,439.40589324807974,441.6980798959732,449.4753040849467,454.7304063189772,467.0069944147386,477.60060209930236,489.4760018544892,502.6172670106734,515.0822550902889,526.8538820255633,542.2579539068221,558.9013130073737,570.1246620227281,579.7436552578193,591.1816393428822,598.6128973576875,600.876833763438,590.7797226665426,589.2443987812816,596.8413219831596,602.9966969487076,617.0386876787944,617.1266473878675,630.3185921614325,626.2505439978014,629.8767540783309,633.0326399484925,636.8065747983937,638.1194575345058,645.5984023754302,635.8260161093928,629.7583858761221,636.3191449531886,627.2710360425242,617.2782937252127,618.5457645815783,608.1543319254628,597.0017463536644,595.581207500027,582.0039646950072,575.456168151733,565.1437772240156,561.811243613439,548.9643083898692,542.2500022186525,533.731069095499,528.4963454358166,523.9862903672374,517.2179790491177,511.5048135688126,504.86645289727613,500.75836590303567,493.98228813788677,487.5096260287644,483.6488953843082,482.2846515243385,473.8489273270551,481.3503561818945,477.78976968974706,479.0973984766245,474.83819936250643,473.87566895611917,472.46991776607445,470.964667693042,468.20640379754485,468.88234563786807,466.80211034100324,463.94971136607467,460.22844093018966,461.28301876475984,459.95266163211363,457.29750901371307
17,452.14625843519866,452.17610852757576,451.4778019017946,450.3383125256964,448.8242988990359,448.3515356245844,448.49475429205546,443.7891736313337,446.5454004586986,442.7260347064395,443.2230307451065,442.7897864837229,442.71358845430444,442.37646535591364,442.1779944767907,439.2874145609577,440.39653615285613,440.0301068912954,439.0149389901408,439.1089981520402,439.6342820719408,440.7497563373628,441.077778957851,440.5507280700968,443.56215321981756,449.33553720129555,461.15368887262025,465.91150802662816,479.84570002399914,495.90292088137636,508.7346005036331,533.0220519143011,541.3878283420561,562.3334947493552,575.5550464385675,584.9569770844747,605.553638839247,615.0374168946815,624.0948963743643,637.9218469644171,638.3381277745472,648.7473684377192,645.2448345079074,650.0683494132235,654.4263820196147,659.8361785132026,671.3504200485537,676.4760709896049,684.3685663596046,698.9213496078863,687.4381425179143,692.7313415832534,685.1175383159384,685.5009247299514,684.6865748864104,692.1557100595995,677.277094903177,680.4458598676705,679.2304336008843,672.6656896952334,663.830631526339,662.841922711933,652.9499664811045,639.0437310884919,636.0092365094596,619.9582951756224,615.8997556956526,599.2039385970427,591.0858614400521,576.0856497489527,563.3628955047985,561.8952581389992,552.4639347536455,541.4654803777806,531.1574728243061,528.311312806384,508.8262366513247,506.372121608973,500.2635966839068,499.37159367380053,492.88622510398375,488.70162676593884,488.19589977337756,481.4501406527855,479.86633385904236,474.38712461384057,472.26328869349913,469.9128790326717,468.8979928642318,467.307488501004,466.45127251369365,462.0015750892116,464.32176323758597,458.67965935564587,454.9979609169343,456.1895587514409
18,454.68193325045786,453.3702852517477,451.70155742671125,452.27851248584113,450.6780700237348,447.5323285008203,448.10437470377747,449.4802859941649,443.8176119601693,447.06924587892235,444.5238053179066,448.1086478637663,446.1296672853059,446.1258045281619,444.99997333797296,445.20060909169695,444.56279437487336,444.25749414029366,446.23275513153914,447.2095174614474,444.3319107378084,442.77042526600275,439.4988926129368,441.5783141667137,440.0167168958492,442.67656829893184,447.511497751688,452.1376421234203,458.54876516769,465.86865351525336,472.8920856699434,485.9339682371973,502.43717879411446,513.5112134316239,522.0954572630603,535.1957687534095,551.058843040797,561.7387360201296,575.7427949029211,584.0394924539737,590.2365188842147,590.1491823832564,597.5622082739005,604.0309608983341,605.679925163637,620.3121663080635,621.9268025507399,625.9617693016121,626.4140772769167,638.0214239928296,648.6919718839706,650.180112311844,651.4442395817279,644.5026330472894,655.1089028456565,658.4663689888523,642.4494481768612,642.9496543383409,643.9254086183007,633.0939847635906,628.8679305032225,619.8995885217263,615.3671877360989,610.5526969150558,603.301170079692,592.0635016292674,575.1064695499167,569.5116637030346,564.789710744993,555.6814519734475,546.8375024510276,536.353556182124,535.7377136214129,520.5140190511049,515.0603205643181,508.38042324115236,504.9536861569493,497.3973580121698,492.78272862055184,486.94311516645854,477.5994759881168,480.6032040440847,477.7950155638932,469.2771299528669,471.3683187713994,465.1141361553398,464.44590182916926,458.1622776288637,459.5064781745119,461.3326330569658,463.01369002757747,457.2597469425536,455.5119699172144,456.4822664272256,459.9992692351411,452.47227600610665
19,444.70370589548315,444.7937391065701,441.05965761598776,442.8727414839273,443.3398831148574,440.895964292735,441.04754285119446,441.0696955756623,439.2154407679191,438.7368455240048,437.5735894274428,439.6621771015134,439.45763489385877,439.08304083063877,436.91260159434347,439.831982294747,439.6103306266425,437.9393038484223,434.77202234585866,437.7458447972526,436.77773998137695,437.97092851838283,436.98985262885554,435.76553004244573,435.82787452026656,439.7886736292681,443.89424533416224,444.64843181888017,451.98258070696755,466.0951478424054,474.835805217492,479.4526987373972,497.198603449191,518.320084861387,530.9579584478987,532.1963837131145,542.115301378143,562.4660022377869,573.6252227078155,577.3644471506634,584.1943462987284,585.2656205964073,580.8291149511722,582.5348462301624,590.9315917070384,601.7014001956113,604.4510054980002,601.5579035081614,609.4656600091168,628.4006184108017,635.4293919146965,650.6725988255516,640.0682115104294,633.8863044090785,645.5075750313716,649.1833065819932,625.8234414208044,637.515010882449,635.159911771206,619.8937946479234,624.6664896882198,607.3919474657972,603.247207454944,593.3759228641848,595.3495690868577,597.5298420819304,571.3478267993024,569.9145063424106,559.1488790043271,548.382235959245,534.785979471694,529.8338612077482,525.9610884898153,509.1170054729982,507.116484148468,497.1188521293852,498.89028676963403,484.97239401421706,480.4396943658916,472.43511912664263,464.47386064043883,472.06099288106475,470.72896141150534,463.1755739668243,465.44003968825695,456.3047738198881,461.37495011181403,455.1103694778343,456.51203768033554,455.9551854987843,458.1590750713388,450.7705315515894,447.3476381342582,448.41289579824576,446.63485773736124,443.0471216306117
20,457.8684737633479,458.0049325081244,456.88360150451206,452.96957423683295,454.27858118722037,453.1960529100901,453.4318636660306,451.46716678965635,448.5173039829151,450.2362821364617,448.4479748064955,449.11214810294416,447.83200610567434,447.44587019704295,450.06992565457637,448.28654340381496,448.60475041121157,448.6047856546811,444.7027303382695,445.9189456401513,444.47330167834315,445.9189268220191,443.4071550001598,444.90767424027706,444.963415537184,447.50280710148104,455.70057713909495,459.0632356238323,468.97644150959155,484.01786600248124,499.09649081719476,514.3557537750788,524.0328048651883,540.3651771148185,560.2774154057862,558.8414617047141,578.4705445998745,593.5362864766466,601.8997747241693,606.5375854951608,611.0906658287386,626.4309555565708,604.6537106714353,621.2554965924404,631.0454192969106,651.7584981812142,649.9411377422734,660.5236935707883,661.4165150724544,671.7608217145132,686.2851340357219,666.351128258835,678.8284705800987,667.0013147857624,672.8167182725142,658.9178907104254,656.7499557977704,654.3333200556187,656.6526994584852,634.2141924816638,628.9102142760009,631.3241809417151,630.765510942866,618.8680018098049,606.2940325207136,599.9905577569867,586.0295261864723,582.6662305672742,575.0063279715075,569.9746148471135,552.0394733878537,548.2018417597451,543.7406361098016,529.399670859784,529.8548018784034,522.2815993296158,508.41080966166277,504.21170180249385,501.9817004656572,499.2081232072886,490.3948832937274,489.6040882211898,485.86536411827456,480.92809348638906,479.2534270295816,473.98537244456355,473.07858760739407,472.30610074972975,471.37082702392706,467.92560275651687,469.13980510345135,465.9274982603042,465.1983874830078,466.71520538367486,465.3423836233918,460.9608211724586
21,470.38649727753227,463.59335194140857,464.56950745171133,459.38956387768246,459.36712637978565,459.7145087126527,457.5257844953937,453.9455949058479,451.6284486936301,452.7206107147391,451.271529746685,453.207918789998,448.4504358101716,446.268579189143,448.79490555876606,448.53239244565765,446.38206270436655,443.7547930341799,444.67645838803355,445.937091937191,447.30212350249474,445.88110384399636,444.5998773954354,446.84036195030916,446.29662930072607,445.8289894126384,455.94085588868734,461.9984226280226,469.15871219799317,482.7699778063261,498.0620228476655,509.71817755403356,523.3692255945839,544.6703602571822,552.6358844263615,564.7159672390335,566.6745212626894,599.5560953354848,611.3560635707559,616.0549289191341,621.5661965908748,620.8542203732305,619.0717273087153,616.3044787574703,616.1817949363611,635.1667401661887,644.1972287096396,665.1124399022674,662.6955524350806,687.9740655141767,700.9735999196268,685.2139499279507,691.2940699097683,689.8282688587334,704.7191698695606,690.7916768760767,699.7122042677057,691.9435292048761,705.7274114576483,667.3461990314128,659.0482051832245,654.4929014141442,664.4341535929515,656.1287670040449,640.256301052333,630.1702231596638,603.0484970263483,605.633163095326,595.9997689301802,583.2546748795555,558.8146700045615,566.308151930098,565.355592370614,556.0784671649988,544.4445793409516,535.729269955631,536.7853135602669,529.8743097101901,524.7514281970019,508.46506282657504,498.2315378748985,517.308093842719,509.0405051777371,500.436227365434,503.16062942173426,503.66848557032097,502.4611582960663,494.5102827382107,497.3202399727796,489.0156490198012,488.4977963274988,482.35415888446335,477.1410028950846,474.2607472702764,475.19445209650195,469.91787945317554
22,469.6068761009867,467.1469631229487,461.44275797984983,459.7050903697907,459.05531881339306,456.9441197634084,459.4113025111141,456.1900136043507,451.2177316754663,451.4278805112609,450.9779102702875,452.6302000035002,448.29263481642084,447.63150194509006,450.2175219503625,447.0572920839649,446.6812891077469,444.08868951399944,445.8771728179393,449.74312641950394,446.70500479385686,447.90531087873626,449.30458171209295,447.77561468908135,447.1105620523357,451.12121215879426,456.7952277612291,460.24004260749024,470.86072581459155,482.69887909520827,496.6376880328591,507.79714871295886,519.839574773677,538.4223941938873,551.0257121050201,565.2922833343137,574.8149259617433,594.7033283303623,603.8845922740716,607.3097248371205,614.6163556859359,610.6559249012947,603.1619972893246,609.5981116247723,616.1092522247162,627.3571622098558,632.3654400092281,651.257030643554,652.6932611331441,665.6789767496057,684.285093604547,676.4409598688842,682.8395800258766,682.3933599704054,688.6346986645324,675.3906913547435,698.7144335169471,671.9427867279899,674.9820368322006,672.3886108880273,661.7360988406423,654.161914471686,633.9222105275334,634.051408512755,622.1496778483394,607.9054249772194,600.3289751601928,591.1420287082126,587.9176790469256,581.9976968788587,570.9187513356642,567.4328817024065,560.6470587355388,554.6735694395067,542.5058757890458,527.3468321258429,527.2413385701147,525.3339152152988,517.0662113298184,505.9875083599735,499.43917252783876,511.61105980327693,503.35556277477156,501.32205201887194,501.4356434408468,499.56910503002916,497.13660125806933,497.7840002414018,494.63276245592294,485.41367558959735,487.2793216446022,476.04800133856054,475.730117597013,474.8621989847664,470.97364488125476,468.74554659684264
23,480.7089094462669,480.8033078734385,470.0405880562207,459.62678710722236,466.59480727261854,461.9707080781628,464.56475406582973,455.70856289057633,449.6132498640969,452.7980808784023,451.6700021301065,459.9571131112848,447.9798958341763,447.7576053051344,452.8867654727197,455.53456493269977,449.6615982620185,451.1840776476009,449.8999311007848,450.9585442319671,449.3707903372286,445.9219667944128,447.78167964670774,445.5660329563971,448.89348179085806,444.66945137423875,453.92711888666327,464.61115075878837,466.69387293922813,476.94607945285685,495.5140009397262,500.49758067350524,524.023430667226,553.2788372529769,576.0039916866245,588.687702233616,608.0421081737901,631.9412098035779,647.6250244565063,667.2446969031829,679.6484198391768,699.3917599049088,706.2818301682823,696.370448716123,720.7127183937481,760.7317423581292,755.7977324362956,795.1395814174622,768.4554396674632,803.7012721786701,837.760808876956,818.5510081697275,812.5618340938511,840.9991291786253,851.9018317386552,859.7508747098911,819.424339053057,846.4928453589173,837.5794450007869,818.7430574105208,809.8739857275641,805.7844482647276,767.1519495243541,786.6174973211014,746.9507182691808,728.8106040201889,690.8339684055916,672.0929893028797,701.4389944780858,649.3230096586879,655.1893384219937,656.9870798926326,646.3863924256593,596.3611442061089,586.211829703388,565.2921973558357,541.8713526147368,530.5783287949916,533.6193949792046,526.1179798296796,522.4959466551912,515.6776323416263,510.9850597277268,498.41675176145867,496.8970619575036,479.8570300266422,495.33994911761175,486.2578363706424,497.6408124387445,487.3490454016566,488.00767127296217,476.78409023021123,486.00684877981007,485.4557601461133,470.67817741965376,469.3420381946507
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,422.9749861242596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,461.61059525609727,459.38005633368465,460.5776087798824,458.876042585821,458.84609427239377,456.082680751413,454.44855678073026,457.4718285195197,452.9925312154717,454.6638600406201,456.2915989561401,454.05952314736095,451.1675548227511,452.52737519686656,450.7715670557828,452.40169005274635,449.4513538524522,449.38080767921207,449.75625400899906,448.3330218465632,449.519716440011,452.70342397575615,451.84300128905693,450.56754722753266,450.0620780729373,455.54220531722376,465.29105589200765,468.9566970390404,480.90668689543804,504.4621257457027,526.7343025960392,524.522518905231,552.5857582636903,582.6810244852761,598.1515575003689,601.7448085152729,626.2101940464131,649.4282969524685,665.0924760067375,666.8342188936883,683.6280942255951,677.4472848108825,663.9378180002,678.6265009741497,685.5914688896044,708.1457145068928,718.2730233405583,715.3956979390423,711.041300200594,743.7246917016123,746.7981574669285,735.5586164799864,760.5602694996446,743.6372057911337,751.772821486183,743.1579133711228,720.6856863076117,726.8146542442436,729.2987563111416,694.0341523120652,686.0820648404084,697.9977741633918,665.8907735370229,668.3668154091457,656.0743916635292,630.2422554230061,637.7547252187027,610.1567568006617,609.6340086180116,588.853035691509,585.0220289211525,583.5823475940538,570.4114368837259,562.8954190011542,546.4424535838067,539.0873545317298,534.3522139477311,530.8968333664268,524.4894516302938,509.2504740219646,496.4662298955846,504.7471024027675,506.79270354141306,486.2792836247376,484.73640760510233,486.9306367444322,482.2868310260914,479.76816635431106,471.7709802895177,469.4712074950032,474.08382453890033,469.5972385088002,464.3029626036009,464.84620154641783,464.9704406332293,465.4092944272253
26,463.688409467282,461.1952839294435,458.2966951974564,455.0713438238248,458.28856582034695,457.8010163702748,454.3752802584659,451.74071112887015,451.0670285383542,452.43325902451363,450.0775418165249,454.0835935290815,449.7332000774156,450.9872230099148,449.08052029488374,449.4059760282913,446.01359666822003,448.1215303921954,448.5992266989468,449.94872624641835,444.779040799326,450.90825400510835,447.02051001432386,448.44510982205964,443.21710179401975,446.79487646203955,459.52614817227254,462.3817471997869,470.9296596556525,496.616314209404,513.0300083725768,521.3406972455531,542.8920221871532,568.1144542823423,594.6268471078863,593.777867239387,615.8556581868139,633.0872028153074,647.1140909182534,644.636758283188,662.3065145784707,667.8937688212118,661.2826870484816,669.3466479469848,674.150546567387,699.8392108778098,700.0950716979936,712.6753166255917,704.7172639083793,726.2112573172229,739.9525307806942,716.2157484007254,720.214321289655,710.9784113401488,724.5916944891413,712.2277447364705,705.7807733428236,710.6313389492645,699.748779534751,683.0650695074572,672.5470109522728,667.8946067102379,670.44309804882,660.8369263461944,634.9229435083563,634.6878735869452,616.0662945338511,611.1116935835237,609.4589012356604,589.5848138576039,574.7523381335186,582.5593052758087,579.1417967229839,562.329184116956,552.6581579055355,546.5236451439332,536.2450769454528,532.203062880178,529.3273507103972,514.7881722719409,502.0878851863764,511.99320441124485,499.4069552567747,490.961309151351,492.79842287144925,486.3930007745358,486.9636963537266,480.08414442928984,478.9323713634806,476.7454720166592,474.9171715021513,472.71649017100407,464.6074212950791,469.63032627644714,466.9779844195915,465.16795794652927
27,471.76810443781454,464.96001379957994,465.9282123911957,462.3799440754907,464.86384657375277,460.3761524882269,460.47635508157856,458.85818200830573,456.5378348653033,455.60886545867356,453.4890117297386,455.2337625457699,451.8766817819769,455.01405395244973,452.37140992707367,449.81981665001626,448.51629897738184,448.3935645859152,450.2497496405975,448.77198691063256,446.88442927882267,448.37572094550563,443.9307009581245,444.09033922028055,444.298989313856,445.1663139929744,454.14929596672755,461.95496576504974,471.9913307046446,484.3432116550592,498.79859812528997,508.36830437528215,518.6714917731219,538.1832372879213,551.8887636564278,566.696608356217,583.5787251401177,594.0422808382709,598.6163061082345,615.0471470847588,614.8889165518412,617.6944852970249,604.1950769292496,612.1185266332714,618.9947028259012,637.2279059194386,638.8949055142516,651.2665661718868,651.3688977027991,666.172620980571,677.3343119939351,673.2315441343784,680.7926328877448,678.6173388795045,674.0014632873024,672.3837394416229,682.201019682381,672.5992037633607,667.2325544545929,668.1424543153626,664.2925150103774,654.0804314995794,632.2535611435881,635.3936178738843,627.8451350340198,609.7287921050387,599.7450397269879,592.879807800254,584.126337387734,580.8555630292124,562.2951488808744,563.163833816378,559.3129385610133,557.0570645090534,538.2204290833423,534.4753157279172,531.2293003233175,524.9361823222399,514.8690436280934,510.6133989440435,498.558768480515,513.0037796625509,506.1860195898477,502.46592973399584,505.9674491561398,502.4278806464881,499.49000342598697,499.954702275786,493.2098998144161,489.1203985767758,484.574268259363,479.16209567414614,474.51739114998753,477.4459593951074,471.29772605402763,471.8056439918556
